Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
0,mzspec:MSV000080183:ccms_peak/AIR_6Weeks/28-F-04.mzXML:scan:2056,1,0.84,9,MSV000080183,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G84968_BC7_01_35566.mzML:scan:1313,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000092833:peak/HNRC_mzml/P4_G7_Sample_x3148482.mzML:scan:2251,1,0.84,10,MSV000092833,NoID
0,mzspec:MSV000084219:ccms_peak/peak/Plate_02/11823.BVC.1563.10.10_BH11_01_36280.mzML:scan:1598,1,0.84,10,MSV000084219,NoID
0,mzspec:MSV000081151:ccms_peak/mzXML_Files/Plate_1/HFD_C1_WT5.mzXML:scan:2187,1,0.84,8,MSV000081151,NoID
0,mzspec:MSV000081482:ccms_peak/haddad_ldlr_6weeks_fecal_raw/28-F-04.mzML:scan:2056,1,0.84,9,MSV000081482,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:437000,1,0.84,9,MSV000091795,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G85357_BC12_01_35232.mzML:scan:1121,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000094559:updates/2024-06-05_apatan_3b7a68f0/peak/DP_83.mzML:scan:3097,1,0.84,11,MSV000094559,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:253489,1,0.84,9,MSV000091795,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:269736,1,0.84,10,MSV000091795,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:266549,1,0.84,8,MSV000091795,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:287300,1,0.84,10,MSV000091795,NoID
0,mzspec:MSV000084218:ccms_peak/raw/Plate 1/11823.BVC.1678.10.03_RE11_01_36143.mzML:scan:1615,1,0.84,9,MSV000084218,NoID
0,mzspec:MSV000095423:peak/all_files_mzML/LC1_1to100_spiking/Monocultures_CC2_c11_plate3_spike_low_LC1.mzML:scan:3201,1,0.84,8,MSV000095423,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:303602,1,0.84,9,MSV000091795,NoID
0,mzspec:MSV000079134:ccms_peak/CF fecal study/Data_Fecal/F5_2_RD12_01_3911.mzXML:scan:3026,1,0.84,8,MSV000079134,NoID
0,mzspec:MSV000091538:ccms_peak/Gupta_P2/A6880.mzML:scan:1955,1,0.84,8,MSV000091538,NoID
0,mzspec:MSV000081351:ccms_peak/mzXML_Files/Rhee_1/38817.mzXML:scan:2397,1,0.84,9,MSV000081351,NoID
0,mzspec:MSV000082221:ccms_peak/mzxml_files/samples/PLCL18816_RE5_01_28061.mzML:scan:1060,1,0.84,8,MSV000082221,NoID
0,mzspec:MSV000091538:peak/Gupta_P2_mzML/A6880.mzML:scan:1955,1,0.84,8,MSV000091538,NoID
0,mzspec:MSV000080183:ccms_peak/IHH_6Weeks/24-F-09.mzXML:scan:2022,1,0.84,10,MSV000080183,NoID
0,mzspec:MSV000093192:peak/mzML/ME_C3_B2_Hypo2_2.mzML:scan:1607,1,0.84,8,MSV000093192,NoID
0,mzspec:MSV000080183:ccms_peak/IHH_4Weeks/40-F-08.mzXML:scan:2038,1,0.84,11,MSV000080183,NoID
0,mzspec:MSV000081482:ccms_peak/haddad_ldlr_6weeks_fecal_raw/25-F-04.mzML:scan:2022,1,0.84,10,MSV000081482,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G85357_BC12_01_35232.mzML:scan:1121,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000083024:peak/Plate_02/11823.BVC.1563.10.10_BH11_01_36280.mzXML:scan:1598,1,0.84,10,MSV000083024,NoID
0,mzspec:MSV000081343:ccms_peak/mzXML/Ileum/EZ103.mzXML:scan:2027,1,0.84,7,MSV000081343,NoID
0,mzspec:MSV000081482:ccms_peak/haddad_ldlr_6weeks_fecal_raw/24-F-09.mzML:scan:2022,1,0.84,10,MSV000081482,NoID
0,mzspec:MSV000083024:ccms_peak/Plate1/11823.BVC.1678.10.03_RE11_01_36143.mzML:scan:1615,1,0.84,9,MSV000083024,NoID
0,mzspec:MSV000087942:ccms_peak/Plate_01_RAW/Tube_044.mzML:scan:1649,1,0.84,9,MSV000087942,NoID
0,mzspec:MSV000087562:ccms_peak/HILIC_pos_iHMPpool/0020_DOR_AA_BAConj_HP-iHMP_Pool_40V.mzML:scan:1798,1,0.84,11,MSV000087562,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84951_BE9_01_37159.mzML:scan:1221,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_9/17_38.mzML:scan:2060,1,0.84,7,MSV000082049,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84953_GC4_01_36842.mzML:scan:1244,1,0.84,8,MSV000082969,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85350_BD10_01_37147.mzML:scan:1226,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85409_RB5_01_36761.mzML:scan:1254,1,0.84,10,MSV000082969,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84858_RD3_01_36499.mzML:scan:1260,1,0.84,9,MSV000084099,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85392_RF3_01_37061.mzML:scan:1228,1,0.84,8,MSV000082969,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84951_BE9_01_37159.mzML:scan:1221,1,0.84,9,MSV000084099,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84887_BH3_01_36656.mzML:scan:1254,1,0.84,9,MSV000084099,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85256_RF3_01_36810.mzML:scan:1245,1,0.84,8,MSV000084099,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84902_BC3_01_36593.mzML:scan:1255,1,0.84,9,MSV000084099,NoID
0,mzspec:MTBLS8575:FILES/DERIVED_FILES/QC_Pool_ID_08.mzML:scan:3225,1,0.84,9,MTBLS8575,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85392_RF3_01_37061.mzML:scan:1228,1,0.84,8,MSV000084099,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84913_BF12_01_36641.mzML:scan:1256,1,0.84,9,MSV000084099,NoID
0,mzspec:MSV000081343:ccms_peak/mzXML/Stool/EZ43.mzXML:scan:2058,1,0.84,8,MSV000081343,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85256_RF3_01_36810.mzML:scan:1245,1,0.84,8,MSV000082969,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85409_RB5_01_36761.mzML:scan:1254,1,0.84,10,MSV000084099,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85350_BD10_01_37147.mzML:scan:1226,1,0.84,9,MSV000084099,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84953_GC4_01_36842.mzML:scan:1244,1,0.84,8,MSV000084099,NoID
0,mzspec:MSV000079329:updates/2019-01-03_fevargas_968b4007/peak/mzXML/Samples/P70_32.mzXML:scan:2080,1,0.84,7,MSV000079329,NoID
0,mzspec:MSV000082074:ccms_peak/Samples/G75119_1x_rerun_RC8_01_23430.mzML:scan:1339,1,0.84,7,MSV000082074,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84913_BF12_01_36641.mzML:scan:1256,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:236026,1,0.84,7,MSV000091795,NoID
0,mzspec:MSV000082049:peak/Plate_9/17_38.mzML:scan:2060,1,0.84,7,MSV000082049,NoID
0,mzspec:MSV000082221:ccms_peak/mzxml_files/samples/PLCL18278_RD6_01_28047.mzML:scan:1201,1,0.84,8,MSV000082221,NoID
0,mzspec:MSV000093172:peak/Converted/S_02_20230315114953.mzXML:scan:3015,1,0.84,8,MSV000093172,NoID
0,mzspec:MSV000088761:ccms_peak/BAAT_LCMS_files/Antibiotic/Samples/Baat235GB.mzML:scan:3009,1,0.84,9,MSV000088761,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G85320_RE11_01_35147.mzML:scan:1245,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G84743_RD5_01_35124.mzML:scan:1254,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000083004:ccms_peak/Bile_acid_gavage_experiment/PD1_11_BA8_01_16692.mzML:scan:2397,1,0.84,8,MSV000083004,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G85392_RF3_01_35152.mzML:scan:1252,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000094561:peak/IM16.mzML:scan:2032,1,0.84,8,MSV000094561,NoID
0,mzspec:MSV000093172:peak/Converted/S_02_20230311104312.mzXML:scan:2948,1,0.84,9,MSV000093172,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G85392_RF3_01_35152.mzML:scan:1252,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84743_RD5_01_35124.mzML:scan:1254,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000087562:ccms_peak/HILIC_pos_iHMPpool/0020_DOR_AA_BAConj_HP-iHMP_Pool_40V.mzML:scan:1775,1,0.84,9,MSV000087562,NoID
0,mzspec:MSV000082221:ccms_peak/mzxml_files/samples/PLCL23467_BB5_01_28343.mzML:scan:1201,1,0.84,8,MSV000082221,NoID
0,mzspec:MSV000094561:peak/IM18_NCE45.mzML:scan:2944,1,0.84,9,MSV000094561,NoID
0,mzspec:MSV000087562:peak/HILIC_pos_iHMPpool/0020_DOR_AA_BAConj_HP-iHMP_Pool_40V.mzML:scan:1775,1,0.84,9,MSV000087562,NoID
0,mzspec:MSV000091324:peak/diet-pos/inj-104-lipids-120918-pos-134.mzXML:scan:269,1,0.84,8,MSV000091324,NoID
0,mzspec:MSV000084734:ccms_peak/files/Animal_simple_subset/files/G75119_1x_rerun_RC8_01_23430.mzML:scan:1339,1,0.84,7,MSV000084734,NoID
0,mzspec:MSV000091324:peak/diet-pos/inj-94-lipids-120918-pos-129.mzXML:scan:280,1,0.84,8,MSV000091324,NoID
0,mzspec:MSV000079777:ccms_peak/Org/52_RE4.mzXML:scan:1047,1,0.84,10,MSV000079777,NoID
0,mzspec:MSV000088772:peak/mzML/QC_si_contents_2_3.mzML:scan:1260,1,0.84,9,MSV000088772,NoID
0,mzspec:MSV000082221:ccms_peak/mzxml_files/samples/PLCL20099_RE12_01_28068.mzML:scan:1204,1,0.84,8,MSV000082221,NoID
0,mzspec:MSV000082221:ccms_peak/mzxml_files/samples/PLCL18891_RB7_01_28022.mzML:scan:1205,1,0.84,9,MSV000082221,NoID
0,mzspec:MSV000084101:ccms_peak/Animal_simple_subset/G75119_1x_rerun_RC8_01_23430.mzML:scan:1339,1,0.84,7,MSV000084101,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84887_BH3_01_36656.mzML:scan:1254,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate5/C122_GB6_01_758.mzML:scan:1235,1,0.84,10,MSV000081477,NoID
0,mzspec:MSV000080918:ccms_peak/Steatohepatitis progresses to cancer via immunosuppression of HCC directed CD8+ T cells/SS279_RH9_01_7628.mzML:scan:2684,1,0.84,9,MSV000080918,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G84932_BA4_01_35537.mzML:scan:1318,1,0.84,10,MSV000083689,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G84959_RG5_01_35508.mzML:scan:1300,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G85045_RA9_01_35665.mzML:scan:1305,1,0.84,8,MSV000083689,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G84967_RH2_01_35519.mzML:scan:1299,1,0.84,8,MSV000083689,NoID
0,mzspec:MSV000080050:ccms_peak/Aqueous/Sample/CD Inactive/52_RE4_01_17965.mzXML:scan:1740,1,0.84,11,MSV000080050,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84959_RG5_01_35508.mzML:scan:1300,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:396438,1,0.84,9,MSV000091795,NoID
0,mzspec:MSV000082268:peak/mzxml_files/samples/Plate9_GA9_01_24484.mzXML:scan:1235,1,0.84,10,MSV000082268,NoID
0,mzspec:MSV000079777:ccms_peak/Org/71_RF11.mzXML:scan:1048,1,0.84,10,MSV000079777,NoID
0,mzspec:ST002338:RawData/mzXML_format/Pos/pos_QC_04.mzXML:scan:6639,1,0.84,11,ST002338,NoID
0,mzspec:MSV000083004:ccms_peak/Bile_acid_gavage_experiment/PD6_13_BF9_01_16757.mzML:scan:2424,1,0.84,9,MSV000083004,NoID
0,mzspec:MSV000088761:ccms_peak/BAAT_LCMS_files/Antibiotic/Samples/Baat235IL.mzML:scan:3003,1,0.84,9,MSV000088761,NoID
0,mzspec:MSV000093172:peak/Converted/1253_GB.mzXML:scan:2741,1,0.84,9,MSV000093172,NoID
0,mzspec:MSV000093172:peak/Converted/S_02_20230315114953.mzXML:scan:2945,1,0.84,9,MSV000093172,NoID
0,mzspec:MSV000082969:other/Original folders/Plate2_10x_postdrygas/data_lowdrygas/G85359_BC2_01_37125.mzXML:scan:1227,1,0.84,8,MSV000082969,NoID
0,mzspec:MSV000080918:ccms_peak/Steatohepatitis progresses to cancer via immunosuppression of HCC directed CD8+ T cells/SS297_RB6_01_7652.mzML:scan:2708,1,0.84,10,MSV000080918,NoID
0.02,mzspec:MSV000079777:ccms_peak/Org/54_RE6.mzXML:scan:1047,1,0.84,10,MSV000079777,NoID
0,mzspec:MSV000094561:peak/IM19.mzML:scan:1952,1,0.84,9,MSV000094561,NoID
0,mzspec:MSV000087562:peak/HILIC_pos_iHMPpool/0020_DOR_AA_BAConj_HP-iHMP_Pool_40V.mzML:scan:1798,1,0.84,11,MSV000087562,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85339_RA10_01_37011.mzML:scan:1219,1,0.84,8,MSV000082969,NoID
0.02,mzspec:MSV000079777:ccms_peak/Aq/52_RE4.mzXML:scan:1740,1,0.84,11,MSV000079777,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G85045_RA9_01_35665.mzML:scan:1305,1,0.84,8,MSV000083689,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G85339_RA10_01_35088.mzML:scan:1248,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84967_RH2_01_35519.mzML:scan:1299,1,0.84,8,MSV000083689,NoID
0,mzspec:ST002338:RawData/mzXML_format/Pos/pos_26.mzXML:scan:6365,1,0.84,9,ST002338,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84902_BC3_01_36593.mzML:scan:1255,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:429404,1,0.84,8,MSV000091795,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84858_RD3_01_36499.mzML:scan:1260,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000082221:ccms_peak/mzxml_files/samples/PLCL24919.1_BG6_01_28400.mzML:scan:1194,1,0.84,9,MSV000082221,NoID
0,mzspec:MSV000083010:ccms_peak/Samples/G75119_1x_rerun_RC8_01_23430.mzML:scan:1339,1,0.84,7,MSV000083010,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:396010,1,0.84,7,MSV000091795,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:227071,1,0.84,7,MSV000091795,NoID
0,mzspec:ST002977:Fecal_Metabolome_and_Microbiome_IDs/Raw_Data_Files/Bile Acid Fatty Acid Esters/BAFAE_data_pos/2023-09-06_run036_Fraction28.mzML:scan:6285,1,0.84,8,ST002977,NoID
0,mzspec:MSV000082268:peak/mzxml_files/samples/Plate8_BH12_01_24472.mzXML:scan:1235,1,0.84,9,MSV000082268,NoID
0.01,mzspec:ST002338:RawData/mzXML_format/Pos/pos_27.mzXML:scan:6312,1,0.84,10,ST002338,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84932_BA4_01_35537.mzML:scan:1318,1,0.84,10,MSV000083689,NoID
0,mzspec:MSV000091381:peak/U19_MIND_Y3_mzML/P2_F9_5695008.mzML:scan:1639,1,0.84,8,MSV000091381,NoID
0,mzspec:MSV000085120:ccms_peak/Plate21/BAX1761_2x_BB2_01_25864.mzML:scan:1172,1,0.84,9,MSV000085120,NoID
0,mzspec:MSV000079949:ccms_peak/3D_Mouse_GF_SPF/SPF3/SPF3_Jeju2_GC11_01_22352.mzXML:scan:2483,1,0.84,12,MSV000079949,NoID
0,mzspec:MSV000084753:ccms_peak/raw/F35_1.mzML:scan:3233,1,0.84,9,MSV000084753,NoID
0,mzspec:MSV000080558:ccms_peak/400 mice RR/SS297_RB6_01_7652.mzXML:scan:2708,1,0.84,10,MSV000080558,NoID
0,mzspec:MSV000083462:ccms_peak/Stool_verified/mzXML_data_6/Samples/11712.SUBJECT42.STOOL.1023.mzML:scan:1241,1,0.84,9,MSV000083462,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_3/3_34.mzML:scan:2072,1,0.84,7,MSV000082049,NoID
0,mzspec:MSV000082049:peak/Plate_3/3_34.mzML:scan:2072,1,0.84,7,MSV000082049,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G85339_RA10_01_35088.mzML:scan:1248,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000082802:ccms_peak/mzXML_Data/Phenalanocholic_acid_00hr_B_GE2_01_15353.mzML:scan:2607,1,0.84,9,MSV000082802,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G85320_RE11_01_35147.mzML:scan:1245,1,0.84,9,MSV000083689,NoID
0,mzspec:MSV000095605:peak/QC_si_contents_2_3.mzML:scan:1260,1,0.84,9,MSV000095605,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85001_RC9_01_37032.mzML:scan:1227,1,0.84,10,MSV000084099,NoID
0,mzspec:MSV000093170:peak/Converted/1360-F3.mzXML:scan:3034,1,0.84,9,MSV000093170,NoID
0,mzspec:MSV000093172:peak/Converted/S_01_20230311105624.mzXML:scan:3061,1,0.84,9,MSV000093172,NoID
0,mzspec:MSV000091324:peak/diet-pos/inj-104-lipids-120918-pos-134.mzXML:scan:290,1,0.84,8,MSV000091324,NoID
0,mzspec:MSV000088761:ccms_peak/BAAT_LCMS_files/Antibiotic/Samples/Baat245IL.mzML:scan:3015,1,0.84,10,MSV000088761,NoID
0,mzspec:MSV000087523:ccms_peak/pos QE/21A.mzML:scan:2195,1,0.84,8,MSV000087523,NoID
0,mzspec:MSV000087523:peak/pos QE/21A.mzML:scan:2195,1,0.84,8,MSV000087523,NoID
0,mzspec:MSV000082268:peak/mzxml_files/samples/Plate8_BE11_01_24429.mzXML:scan:1239,1,0.84,8,MSV000082268,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:183045,1,0.84,8,MSV000091795,NoID
0,mzspec:MSV000082221:ccms_peak/mzxml_files/samples/PLCL25765.1_BF7_01_28390.mzML:scan:1206,1,0.84,8,MSV000082221,NoID
0,mzspec:MSV000083004:ccms_peak/Bile_acid_gavage_experiment/PD10_13_GB9_01_16815.mzML:scan:2402,1,0.84,8,MSV000083004,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84857_RE9_01_36944.mzML:scan:1222,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84706_RD8_01_36505.mzML:scan:1262,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85309_GB4_01_36833.mzML:scan:1246,1,0.84,6,MSV000082969,NoID
0,mzspec:MSV000082612:peak/Pos_SI_mzXML/GIMap_P1_SI_Pulled_Sample_QC.mzXML:scan:1368,1,0.84,9,MSV000082612,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84734_RERUN_DryGas_BF10_01_37247.mzML:scan:1103,1,0.84,10,MSV000082969,NoID
0,mzspec:MSV000082969:other/Original folders/Plate7_10x/samples/data_mzxml/G84854_BC3_01_36703.mzXML:scan:1246,1,0.84,9,MSV000082969,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85359_rerun_gas_BC2_01_37206.mzML:scan:1100,1,0.84,8,MSV000082969,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85359_rerun_gas_BC2_01_37206.mzML:scan:1100,1,0.84,8,MSV000084099,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84857_RE9_01_36944.mzML:scan:1222,1,0.84,9,MSV000084099,NoID
0,mzspec:MSV000093170:peak/Converted/1358-F5.mzXML:scan:3038,1,0.84,9,MSV000093170,NoID
0,mzspec:MSV000093171:peak/Converted/1358-F5.mzXML:scan:3038,1,0.84,9,MSV000093171,NoID
0,mzspec:MSV000093171:peak/Converted/1360-F3.mzXML:scan:3034,1,0.84,9,MSV000093171,NoID
0,mzspec:MSV000094515:peak/mzML/42667446.mzML:scan:1632,1,0.84,9,MSV000094515,NoID
-0.96,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:169243,1,0.84,9,MSV000091795,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G84734_RF10_01_35160.mzML:scan:1115,1,0.84,10,MSV000083689,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84734_RF10_01_35160.mzML:scan:1115,1,0.84,10,MSV000083689,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84907_GA5_01_36825.mzML:scan:1252,1,0.84,8,MSV000084099,NoID
-0.96,mzspec:MSV000081492:ccms_peak/Raw_Files/Samples_Sham/72846.mzML:scan:2164,1,0.84,9,MSV000081492,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84907_GA5_01_36825.mzML:scan:1252,1,0.84,8,MSV000082969,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85050_RB8_01_36480.mzML:scan:1134,1,0.84,8,MSV000082969,NoID
0,mzspec:MSV000079949:ccms_peak/3D_Mouse_GF_SPF/SPF4/SPF4_Jeju2_GC11_01_22578.mzXML:scan:2415,1,0.84,11,MSV000079949,NoID
0,mzspec:MSV000088646:ccms_peak/Plate_01_RAW/222286_BL.mzML:scan:1647,1,0.84,9,MSV000088646,NoID
0,mzspec:MSV000080558:ccms_peak/400 mice RR/SS287_RA8_01_7641.mzXML:scan:2668,1,0.84,10,MSV000080558,NoID
0,mzspec:MSV000083995:ccms_peak/mzXML/Cecum Samples/ChAT/ChAT_S2_DREADD_4_Cecum_GF5_01_44367.mzML:scan:1225,1,0.84,9,MSV000083995,NoID
0,mzspec:MTBLS8575:FILES/DERIVED_FILES/QC_Pool_ID_12.mzML:scan:3185,1,0.84,8,MTBLS8575,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85050_RB8_01_36480.mzML:scan:1134,1,0.84,8,MSV000084099,NoID
0,mzspec:MSV000094578:updates/2024-06-26_ipmohanty_0c6dc1e2/peak/Plate1_repeat/P1_A5_TCA_Dny_BSH1_48h.mzML:scan:3027,1,0.84,8,MSV000094578,NoID
0,mzspec:MSV000088761:ccms_peak/BAAT_LCMS_files/Antibiotic/Samples/Baat246IL.mzML:scan:3003,1,0.84,9,MSV000088761,NoID
0,mzspec:MSV000082612:peak/Pos_SI_mzXML/GIMap_P1_SI_Pulled_Sample_QC_180316023621.mzXML:scan:1380,1,0.84,9,MSV000082612,NoID
0,mzspec:MSV000082618:peak/Pos_SC_mzXML/GIMap_P3_Aq-Org_Mixed_D5.mzXML:scan:1408,1,0.84,10,MSV000082618,NoID
0,mzspec:MSV000080558:ccms_peak/400 mice RR/SS279_RH9_01_7628.mzXML:scan:2669,1,0.84,8,MSV000080558,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85309_GB4_01_36833.mzML:scan:1246,1,0.84,6,MSV000084099,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85339_RA10_01_37011.mzML:scan:1219,1,0.84,8,MSV000084099,NoID
0,mzspec:MSV000080918:ccms_peak/Steatohepatitis progresses to cancer via immunosuppression of HCC directed CD8+ T cells/SS287_RA8_01_7641.mzML:scan:2668,1,0.84,10,MSV000080918,NoID
0,mzspec:MSV000079777:ccms_peak/Org/37_RD1.mzXML:scan:848,1,0.84,11,MSV000079777,NoID
0,mzspec:MTBLS8575:FILES/DERIVED_FILES/QC_Pool_ID_06_20200929115841.mzML:scan:3386,1,0.84,9,MTBLS8575,NoID
0,mzspec:MSV000091381:ccms_peak/U19_MIND_Y3_Raw/P3_B9_5751640.mzML:scan:1633,1,0.84,8,MSV000091381,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85001_RC9_01_37032.mzML:scan:1227,1,0.84,10,MSV000082969,NoID
0,mzspec:MSV000082612:peak/Pos_SI_mzXML/GIMap_P1_SI_Aq-Org_Mixed_B7.mzXML:scan:1434,1,0.84,9,MSV000082612,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/Unknown samples/Unknown 5_RD2_01_36498.mzML:scan:1264,1,0.84,10,MSV000082969,NoID
0,mzspec:MSV000084900:ccms_peak/Global_Foodomics_composite_data_2020/MSV000083010_core/G75119_1x_rerun_RC8_01_23430.mzML:scan:1339,1,0.84,7,MSV000084900,NoID
0,mzspec:MSV000080918:ccms_peak/Steatohepatitis progresses to cancer via immunosuppression of HCC directed CD8+ T cells/SS279_RH9_01_7628.mzML:scan:2669,1,0.84,8,MSV000080918,NoID
0,mzspec:MSV000083462:ccms_peak/Stool_verified/mzXML_data_7/Samples/11712.SUBJECT30.STOOL.678.mzML:scan:1242,1,0.84,11,MSV000083462,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84706_RD8_01_36505.mzML:scan:1262,1,0.84,9,MSV000084099,NoID
0,mzspec:MSV000090553:peak/20211009_UMETAB222_POS_27_FPY12_Plate-13_NBC_01048_rep3.mzML:scan:4068,1,0.84,7,MSV000090553,NoID
